checkpoint_uuid,solving_run_id,solution_index,grid_map_id,algorithm_id,interval_size,step,path_len,dir_count,path,visited_dirs,exit_situation,one_way_list,round_counter,round_counter_overlong,total_solved,total_solved_overlong,total_back_steps,dummy_back_steps,locked_back_lose,created_at,checkpoint_no
c79cc1d9-7936-4107-a1da-e760c2ea56ad,9ac44ac0-c7f6-4b33-a402-c9e92e17392b,441000000,4,2,1000000,64,64,9,\x0003061e363330180a0d1b090c0f273f3c3921241215070401192b3d3a2810020513162e1c2a2d1f3725172f2c3e260e0b1d1a0820383b291114223431233532,\x00020420400002042080022000112000010210200009802a00200a12081c1a00010490410110042000224100400440402200430014201004500041c0400010400220100001900008,1,\x0000000d0000002200000001ffffffff000000002300000001ffffffff000000002700000001ffffffff000000002f00000001ffffffff000000003300000001ffffffff000000003500000002000000080100000037000000010000000800000000390000000100000008000000003a0000000100000008000000003b0000000100000008000000003c0000000100000008000000003d0000000100000008000000003e000000010000000800,98596281445,0,441000000,0,49298140691,8895409588,t,2026-09-25 01:56:13.394051+00,441
df4ee815-2c67-4552-a6e2-3ca405beed9d,9ac44ac0-c7f6-4b33-a402-c9e92e17392b,442000000,4,2,1000000,64,64,9,\x0003061e363330180a0d1b090c0f273f3c3921241215070401192b1d35233134263e2c1a3220080b0e1c2e161325371f2d2a383b291114223a3d2f1705021028,\x00020420400002042080022000112000010210200009802a00200a12081c9a46000682008108c0c84100049000011008000241920020082020080002488004040200020202020202,1,\x000000140000001e00000001ffffffff000000002400000001ffffffff000000002600000001ffffffff000000002700000001ffffffff000000002800000001ffffffff000000002a00000001ffffffff000000002b00000001ffffffff000000002e00000001ffffffff000000002f00000001ffffffff000000003100000001ffffffff000000003200000001ffffffff000000003300000001ffffffff000000003400000001ffffffff000000003500000001ffffffff00000000390000000200000005010000003a0000000100000008000000003b0000000100000008000000003c0000000100000008000000003d0000000100000008000000003e000000010000000800,98799957833,0,442000000,0,49399978885,8912539701,t,2026-09-25 01:57:37.130544+00,442
44a2aff2-d2c4-47de-8d33-a9bbd4e3a6eb,9ac44ac0-c7f6-4b33-a402-c9e92e17392b,443000000,4,2,1000000,64,64,9,\x0003061e363330180a0d1b090c0f273f3c392124121507040113162e2b283a3d2f2c2911140210223431190b081a322023351d051725371f2d2a1c0e263e3b38,\x00020420400002042080022000112000010210200009802a00200a120c04200041829000c0a048001220050201032200091441408110050400012200810020083020024480000408,1,\x0000000d0000001a00000001ffffffff000000002600000001ffffffff000000003100000001ffffffff000000003200000001ffffffff000000003300000001ffffffff000000003400000001ffffffff000000003500000001ffffffff000000003600000001ffffffff000000003a0000000200000008010000003b0000000100000008000000003c0000000100000008000000003d0000000100000008000000003e000000010000000800,98944221003,0,443000000,0,49472110470,8924972589,t,2026-09-25 01:58:37.419762+00,443
d35ab4c2-7d36-4888-be05-702ef553c665,9ac44ac0-c7f6-4b33-a402-c9e92e17392b,444000000,4,2,1000000,64,64,9,\x0003061e363330180a0d1b090c0f273f3c392124121507040113162e2b1d05172f3d25223a2c291114263e3b382a2d1f37341c0e0b193123353220081a021028,\x00020420400002042080022000112000010210200009802a00200a120c04200041161101041000914000940420014410800001500040042040010401010140022080002200090202,1,\x0000000c0000001a00000001ffffffff000000002a00000001ffffffff000000002e00000001ffffffff000000003000000001ffffffff000000003300000001ffffffff000000003500000001ffffffff000000003600000001ffffffff000000003800000001ffffffff000000003a00000001ffffffff000000003b00000001ffffffff000000003d0000000200000008010000003e000000010000000800,99066073557,0,444000000,0,49533036747,8935203739,t,2026-09-25 01:59:27.455022+00,444
c8457faf-3b4c-4aa5-81e9-02ba8a7d4066,9ac44ac0-c7f6-4b33-a402-c9e92e17392b,445000000,4,2,1000000,64,64,9,\x0003061e363330180a0d1b090c0f273f3c392124121507040113162e1c0e0b081a32351d051725223a3d2f2c140210282b19312311293b3e2634371f2d2a3820,\x00020420400002042080022000112000010210200009802a00200a120c0420002311050c06080400024402030b260200822005040202014010080483808000401004008200020220,1,\x000000110000001a00000001ffffffff000000002a00000001ffffffff000000002d00000001ffffffff000000002e00000001ffffffff000000002f00000001ffffffff000000003000000001ffffffff000000003100000001ffffffff0000000034000000020000000801000000350000000100000008000000003700000001000000080000000038000000010000000800000000390000000100000008000000003a0000000100000008000000003b0000000100000008000000003c0000000100000008000000003d0000000100000008000000003e000000010000000800,99209290877,0,445000000,0,49604645407,8947450717,t,2026-09-25 02:00:26.797687+00,445
f9efa754-55f7-4f4d-90ad-2881086ee589,9ac44ac0-c7f6-4b33-a402-c9e92e17392b,446000000,4,2,1000000,64,64,9,\x0003061e363330180a0d1b090c0f273f3c392124121507041c1f3734312335321a283a2210021411292c2f1d0517253d2b2e161301190b0820382a2d3b3e260e,\x00020420400002042080022000112000010210200009802a00200a160210800001980008605008080202d0000804020c40034400020220020081008200a0080408000a8020001020,1,\x0000000f0000002700000001ffffffff000000002d00000001ffffffff000000002f00000001ffffffff000000003100000001ffffffff000000003200000001ffffffff000000003300000001ffffffff000000003400000001ffffffff000000003500000001ffffffff0000000037000000020000000801000000380000000100000008000000003a0000000100000008000000003b0000000100000008000000003c0000000100000008000000003d0000000100000008000000003e000000010000000800,99490135697,0,446000000,0,49745067817,8970975423,t,2026-09-25 02:02:23.643292+00,446
03af04ad-66a4-4661-a1b1-3bec970f4997,9ac44ac0-c7f6-4b33-a402-c9e92e17392b,447000000,4,2,1000000,64,64,9,\x0003061e363330180a0d1b090c0f273f3c392124121507041c0e0b08202311292c1a32351d0513162e2b3d2f17140210283a2225371f2d2a383b3e2634311901,\x00020420400002042080022000112000010210200009802a00200a1616518040e0800a020356100800448886000420c8000404030804040400092000080208080204008200021020,1,\x000000120000002200000001ffffffff000000002300000001ffffffff0000000027000000020000000501000000280000000100000008000000002b0000000100000008000000002e000000010000000800000000300000000100000008000000003100000001000000080000000033000000010000000800000000350000000100000008000000003700000001000000080000000038000000010000000800000000390000000100000008000000003a0000000100000008000000003b0000000100000008000000003c0000000100000008000000003d0000000100000008000000003e000000010000000800,99811865199,0,447000000,0,49905932568,8999160786,t,2026-09-25 02:04:37.212915+00,447
b788b79d-4416-4f84-aabb-7d1c05a5e59a,9ac44ac0-c7f6-4b33-a402-c9e92e17392b,448000000,4,2,1000000,64,64,9,\x0003061e363330180a0d1b090c0f273f3c39212412152d2a383b3e260e0b081a0210282b2e161305171411292c3a22341c1931232032351d2f3d25371f070401,\x00020420400002042080022000112000010210200009802a0021080802040002040204034c1210181000080450063840201020419001512210000441400020021000110004080408,1,\x0000000d0000002b00000001ffffffff00000000320000000200000006010000003400000001000000080000000035000000010000000800000000360000000100000008000000003700000001000000080000000038000000010000000800000000390000000100000008000000003a0000000100000008000000003b0000000100000008000000003c0000000100000008000000003d0000000100000008000000003e000000010000000800,100016222833,0,448000000,0,50008111385,9016269810,t,2026-09-25 02:06:01.855423+00,448
74537e2b-9625-41f2-a5b3-06c3e61104a0,9ac44ac0-c7f6-4b33-a402-c9e92e17392b,449000000,4,2,1000000,64,64,9,\x0003061e363330180a0d1b090c0f273f3c39212412152d2a383b3e260e1c1901132b2e1604071f3725171411292c2f3d3a281a32352320080b1d050210223431,\x00020420400002042080022000112000010210200009802a002108080204000204c31522032e050002220001023008d18040204000041040002310000c0620010400818040800008,1,\x000000100000002200000001ffffffff000000002300000001ffffffff000000002400000001ffffffff000000002500000001ffffffff000000002600000001ffffffff000000002c00000001ffffffff000000002f00000001ffffffff00000000360000000200000008010000003700000001000000080000000038000000010000000800000000390000000100000008000000003a0000000100000008000000003b0000000100000008000000003c0000000100000008000000003d0000000100000008000000003e000000010000000800,100188208387,0,449000000,0,50094104162,9032041455,t,2026-09-25 02:07:13.676709+00,449
fea109a7-44c6-4ba2-a4fc-db29c0305459,9ac44ac0-c7f6-4b33-a402-c9e92e17392b,450000000,4,2,1000000,64,64,9,\x0003061e363330180a0d1b090c0f273f3c39212412152d2a383b3e261411292c3a281a080b0e1c2e161325172f3d2b1d3532202331190104071f373422100205,\x00020420400002042080022000112000010210200009802a0021080802040082070281000942002351200082014060d8b2440001085044208008800008900001081080000204a000,0,\x000000110000001e00000001ffffffff000000002500000001ffffffff000000002d00000001ffffffff000000003000000001ffffffff000000003100000001ffffffff000000003200000001ffffffff000000003300000001ffffffff000000003500000001ffffffff000000003600000001ffffffff000000003700000001ffffffff000000003800000001ffffffff000000003900000001ffffffff000000003a00000001ffffffff000000003b00000001ffffffff000000003c00000001ffffffff000000003d00000001ffffffff000000003e00000001ffffffff00,100342286241,0,450000000,0,50171143089,9044912475,t,2026-09-25 02:08:17.26778+00,450
02581fb7-605a-452f-b749-4d956097b688,9ac44ac0-c7f6-4b33-a402-c9e92e17392b,451000000,4,2,1000000,64,64,9,\x0003061e363330180a0d1b090c0f273f3c39212412152d2a383b3e2c291114223a281013011931230b082032351d1a0205172f3d2b2e1604071f1c0e26343725,\x00020420400002042080022000112000010210200009802a0021080802040003014880150442000914a2008140532210101000080420010410400022001010010850004400410010,1,\x0000000e0000001c00000001ffffffff000000002a00000001ffffffff000000002c00000001ffffffff000000002e00000001ffffffff000000002f00000001ffffffff000000003000000001ffffffff000000003200000001ffffffff000000003400000002000000060100000036000000010000000800000000380000000100000008000000003b0000000100000008000000003c0000000100000008000000003d0000000100000008000000003e000000010000000800,100495095893,0,451000000,0,50247547915,9057801154,t,2026-09-25 02:09:20.133971+00,451
f95508d0-4753-4b1f-a786-cc8dfebcf1c6,9ac44ac0-c7f6-4b33-a402-c9e92e17392b,452000000,4,2,1000000,64,64,9,\x0003061e363330180a0d1b090c0f273f3c39212412152d2a383b29111417251301190b1d050210223a3d2f2c3e260e1c1f0704162e2b281a0820323523313437,\x00020420400002042080022000112000010210200009802a002108080284001220000b1b210a18ba0004020201040200822000081004018840104000020440200808080002418000,1,\x000000100000002400000001ffffffff000000002a00000001ffffffff000000002c00000001ffffffff000000002e00000001ffffffff00000000310000000200000008010000003200000001000000080000000033000000010000000800000000340000000100000008000000003500000001000000080000000036000000010000000800000000380000000100000008000000003a0000000100000008000000003b0000000100000008000000003c0000000100000008000000003d0000000100000008000000003e000000010000000800,100686409795,0,452000000,0,50343204866,9074314546,t,2026-09-25 02:10:39.924274+00,452
e0988410-42a7-4002-888b-afa2f2fddd7f,9ac44ac0-c7f6-4b33-a402-c9e92e17392b,453000000,4,2,1000000,64,64,9,\x0003061e363330180a0d1b090c0f273f3c39212412152d2a383b2911142c3e260e1c2e161310223431232032351d2b283a3d2f1725371f070401190b081a0205,\x00020420400002042080022000112000010210200009802a0021080802840012e084002040300c000203862001118049101000881a08020200028240001020102010000441009000,1,\x0000000f0000001e00000001ffffffff000000002c00000001ffffffff000000003000000001ffffffff000000003200000001ffffffff000000003400000002000000050100000035000000010000000800000000360000000100000008000000003700000001000000080000000038000000010000000800000000390000000100000008000000003a0000000100000008000000003b0000000100000008000000003c0000000100000008000000003d0000000100000008000000003e000000010000000800,100805136789,0,453000000,0,50402568363,9084043878,t,2026-09-25 02:11:28.380071+00,453
aa78f442-5aad-4420-866b-2359c146e982,9ac44ac0-c7f6-4b33-a402-c9e92e17392b,454000000,4,2,1000000,64,64,9,\x0003061e363330180a0d1b090c0f273f3c39212412152d2a383b291123353220081a1d0b0e263e2c3a28102214020517253734311901131604071f1c2e2b3d2f,\x00020420400002042080022000112000010210200009802a0021080802840032400004104006240111800001100940001104084400010c0440800004888000240210802000820040,1,\x0000000b0000001f00000001ffffffff000000002600000001ffffffff000000002d00000001ffffffff000000003000000001ffffffff0100000033000000010000000800000000390000000100000008000000003a0000000100000008000000003b0000000100000008000000003c0000000100000008000000003d0000000100000008000000003e000000010000000800,100924028687,0,454000000,0,50462014312,9093684045,t,2026-09-25 02:12:16.997091+00,454
3b8aa218-659b-4d66-b9c1-466ec79c4946,9ac44ac0-c7f6-4b33-a402-c9e92e17392b,455000000,4,2,1000000,64,64,9,\x0003061e363330180a0d1b090c0f273f3c39212412152d2a383b23353220080b0e1c2e1604071f3734311901132b3d2f1725223a281002051d1a2c291114263e,\x00020420400002042080022000112000010210200009802a00210808028411000104900001180c0002220001021020000122c080006860104020000208a000042008900024800002,1,\x0000000e0000001d00000001ffffffff000000002500000001ffffffff000000002600000001ffffffff000000002900000001ffffffff000000002b00000001ffffffff000000003100000001ffffffff000000003500000001ffffffff000000003700000001ffffffff000000003800000001ffffffff000000003900000001ffffffff000000003b0000000200000008010000003c0000000100000008000000003d0000000100000008000000003e000000010000000800,101143314969,0,455000000,0,50571657453,9113115541,t,2026-09-25 02:13:48.1471+00,455
12ef7d28-51e0-4811-bd07-65f1bd062ffc,9ac44ac0-c7f6-4b33-a402-c9e92e17392b,456000000,4,2,1000000,64,64,9,\x0003061e363330180a0d1b090c0f273f3c39212412152d2a382032352311293b3e2c3a282b1d1a080b0e2614021022253d2f170513162e1c193134371f070401,\x00020420400002042080022000112000010210200009802a00210808820808008205010101c02408116c940410010210000122818001040001018120000110150804080004080408,1,\x0000000d0000001f00000001ffffffff000000002700000001ffffffff000000003000000001ffffffff000000003100000001ffffffff000000003200000001ffffffff000000003300000001ffffffff000000003600000001ffffffff00000000390000000200000006010000003a0000000100000008000000003b0000000100000008000000003c0000000100000008000000003d0000000100000008000000003e000000010000000800,101361811083,0,456000000,0,50680905510,9132584038,t,2026-09-25 02:15:18.914825+00,456
f63f6242-5ea1-4f9e-9c87-e3792ffe5d58,9ac44ac0-c7f6-4b33-a402-c9e92e17392b,457000000,4,2,1000000,64,64,9,\x0003061e363330180a0d1b090c0f273f3c39212412152d2a382032351d2f2c3a281a080b1901131604071f3734312311293b3e260e1c2e2b3d25171422100205,\x00020420400002042080022000112000010210200009802a00210808820808004600160d21008108d080c8800024021020000302201204040400020481000802804082810004a000,1,\x0000000f0000002200000001ffffffff000000002900000001ffffffff000000002d00000001ffffffff000000003000000001ffffffff000000003100000001ffffffff000000003200000001ffffffff000000003400000001ffffffff000000003500000001ffffffff000000003600000001ffffffff000000003700000001ffffffff000000003800000001ffffffff000000003b00000001ffffffff010000003c0000000100000008000000003d0000000100000008000000003e000000010000000800,101500198373,0,457000000,0,50750099155,9144047171,t,2026-09-25 02:16:16.261939+00,457
41257de6-3615-40a5-9d89-29ac214dd609,9ac44ac0-c7f6-4b33-a402-c9e92e17392b,458000000,4,2,1000000,64,64,9,\x0003061e363330180a0d1b090c0f273f3c39212412152d2a382032351d1a080b233b2911142c3e260e1c1931342225371f07040113162e2b28100205172f3d3a,\x00020420400002042080022000112000010210200009802a0021080882080800460a88000508840012e084002040105c2010204409014080408020200001081284000a2080000208,1,\x000000110000001e00000001ffffffff000000002300000001ffffffff000000002600000001ffffffff000000002800000001ffffffff000000002b00000001ffffffff000000002f00000001ffffffff000000003000000001ffffffff000000003100000001ffffffff000000003300000001ffffffff000000003500000001ffffffff000000003600000001ffffffff00000000390000000200000008010000003a0000000100000008000000003b0000000100000008000000003c0000000100000008000000003d0000000100000008000000003e000000010000000800,101608925421,0,458000000,0,50804462679,9152856831,t,2026-09-25 02:17:00.646814+00,458
a09bbbbd-ca03-4d05-942e-349563084afd,9ac44ac0-c7f6-4b33-a402-c9e92e17392b,459000000,4,2,1000000,64,64,9,\x0003061e363330180a0d1b090c0f273f3c39212412152d2a3820321a0210282b2e16130104071f1c0e2614223a3d2f2c3e3b291123351d051725373431190b08,\x00020420400002042080022000112000010210200009802a00210808820808822601810101804000112000010a9008b0c86020003008022080002240001020021008800001082008,1,\x0000000e0000001c00000001ffffffff0100000025000000010000000800000000300000000100000008000000003200000001000000080000000033000000010000000800000000350000000100000008000000003700000001000000080000000038000000010000000800000000390000000100000008000000003a0000000100000008000000003b0000000100000008000000003c0000000100000008000000003d0000000100000008000000003e000000010000000800,101766384937,0,459000000,0,50883192437,9166026192,t,2026-09-25 02:18:05.726034+00,459
b0043d9e-6e17-43a1-aab3-11609ef4b06e,9ac44ac0-c7f6-4b33-a402-c9e92e17392b,460000000,4,2,1000000,64,64,9,\x0003061e363330180a0d1b090c0f273f3c39212412152d2a3820080b0e1c2e1604071f3734311901132b3d2f1d0502102225171411292c3a281a3235233b3e26,\x00020420400002042080022000112000010210200009802a002108088208091080c10020200210200001021020020c08800682880404060200822081c000042000110800a2400020,1,\x0000000c0000002100000001ffffffff000000002200000001ffffffff000000002700000001ffffffff000000003100000001ffffffff000000003200000001ffffffff000000003700000001ffffffff000000003800000001ffffffff000000003900000001ffffffff000000003a00000001ffffffff000000003b00000001ffffffff000000003d0000000200000008010000003e000000010000000800,101908189043,0,460000000,0,50954094490,9178489234,t,2026-09-25 02:19:04.897205+00,460
